training,age,education,black,hispanic,married,no_degree,re75,re78
0.0,54.97855040849706,16.0,1.0,0.0,0.0,1.0,37431.66,0.0
0.0,26.418324258473003,10.0,1.0,0.0,0.0,1.0,6576.935046025168,13600.670175125299
0.0,18.589902969060304,10.0,0.0,1.0,0.0,1.0,2321.492974314251,2317.594141949814
0.0,20.30257293357825,11.0,1.0,0.0,0.0,1.0,1203.9532518041556,0.0
1.0,22.954811742184155,11.0,1.0,0.0,1.0,1.0,3885.661782856526,10169.19760300912
0.0,19.0,10.0,1.0,0.0,1.0,1.0,8577.422968096034,11561.164521020484
1.0,17.337069037254818,11.0,1.0,0.0,0.0,1.0,4118.301080008651,7453.563496351553
0.0,19.260454514205524,9.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,24.23210707293808,11.0,0.0,0.0,1.0,1.0,12559.726431072282,4353.5258473727245
1.0,27.15554790007558,11.0,1.0,0.0,0.0,1.0,8785.475015478452,3094.7920159733167
1.0,19.0,11.0,1.0,0.0,0.0,0.0,2664.0385088134867,0.0
0.0,17.0,9.0,0.0,0.0,0.0,1.0,1242.3354800590391,0.0
0.0,25.86087180647056,9.0,1.0,0.0,0.0,1.0,0.0,5446.294783932478
0.0,17.0,3.0,1.0,0.0,0.0,1.0,0.0,44339.279721101506
0.0,17.027651861780058,11.0,1.0,0.0,0.0,1.0,6863.09286359247,7454.133167839882
0.0,27.0,10.0,1.0,0.0,0.0,1.0,568.5935843101493,12783.640978262654
1.0,19.684508060675544,10.0,1.0,0.0,0.0,1.0,280.5916055727871,4022.252612329661
0.0,17.0,11.0,1.0,0.0,0.0,1.0,0.0,60307.93
0.0,31.44492023995224,12.0,1.0,0.0,0.0,0.0,1911.522477261342,0.0
0.0,18.355067172106146,3.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,25.570093402431354,10.0,1.0,0.0,0.0,1.0,3490.7213521864214,0.0
0.0,18.9873655038256,11.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,27.0,12.0,1.0,0.0,0.0,0.0,0.0,5020.719602547496
1.0,22.86254574194918,12.0,1.0,0.0,0.0,0.0,3111.0198434551344,6484.034755168387
0.0,27.0,8.0,1.0,0.0,0.0,1.0,940.2373508043095,0.0
0.0,36.880182773517994,12.0,1.0,0.0,0.0,0.0,7580.602281378553,10021.069156114072
0.0,27.93585462627518,8.0,1.0,0.0,0.0,1.0,2285.571728653926,0.0
0.0,19.0,8.0,1.0,0.0,0.0,1.0,2573.517381187876,0.0
0.0,23.186145842493264,7.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,21.0,10.0,1.0,0.0,1.0,1.0,0.0,5835.98904785066
1.0,18.0,10.0,1.0,0.0,0.0,1.0,0.0,11248.701068193084
1.0,28.74733684944427,8.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,18.0,16.0,1.0,0.0,0.0,1.0,0.0,60307.93
0.0,25.942185050262413,11.0,0.0,1.0,0.0,1.0,11405.304999427182,7089.9498299736115
0.0,17.0,9.0,1.0,0.0,0.0,1.0,0.0,9048.746922625138
0.0,27.0,9.0,1.0,0.0,1.0,1.0,5470.05939577165,7258.913219484533
0.0,18.260494559234242,9.0,1.0,0.0,0.0,1.0,4769.906091962421,0.0
0.0,25.639529103573835,12.0,0.0,0.0,1.0,0.0,0.0,5260.786658441904
1.0,17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,19.394694833586964,8.0,1.0,0.0,0.0,1.0,0.0,15090.208330652851
0.0,24.50250845104488,11.0,0.0,0.0,0.0,0.0,91.69612837512568,8516.903637484897
1.0,28.98593075165127,12.0,1.0,0.0,0.0,0.0,0.0,1118.8301658710589
0.0,24.312675148390976,10.0,1.0,0.0,0.0,1.0,0.0,1553.3966713984337
0.0,25.39031771631131,11.0,1.0,0.0,1.0,1.0,11288.844585074381,11588.782034873362
1.0,36.79784913990556,11.0,1.0,0.0,0.0,1.0,0.0,9742.157876198384
1.0,17.0,11.0,1.0,0.0,0.0,1.0,0.0,31563.540866880663
0.0,21.0,10.0,0.0,1.0,0.0,1.0,0.0,6997.649927990141
1.0,24.721409236587895,12.0,0.0,0.0,1.0,0.0,14146.917259883812,8762.674706531225
0.0,23.352286321790455,10.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,26.35299373774201,9.0,1.0,0.0,1.0,1.0,6294.324484871221,0.0
0.0,19.0,10.0,1.0,0.0,0.0,1.0,3823.3634148353312,12985.87818497135
1.0,17.334039185417808,9.0,1.0,0.0,0.0,1.0,1265.7618567135416,14934.0057358522
0.0,17.651599578109767,8.0,1.0,0.0,0.0,1.0,0.0,4323.225165262355
0.0,24.742390824964804,11.0,0.0,1.0,0.0,1.0,4215.428308045363,1158.4851118131946
0.0,17.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,54.51525306243627,3.0,1.0,0.0,0.0,1.0,0.0,5933.0569696002485
1.0,18.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,26.28193678604768,12.0,0.0,0.0,0.0,0.0,1633.5960984551314,0.0
1.0,27.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,26.185761207054362,7.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,17.0,3.0,1.0,0.0,0.0,1.0,0.0,10699.7972393653
1.0,24.55462100106255,12.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,25.843204684916767,8.0,1.0,0.0,1.0,1.0,0.0,5168.404223135827
0.0,18.0,10.0,1.0,0.0,0.0,1.0,8040.214967528322,0.0
0.0,17.147232990516557,11.0,1.0,0.0,0.0,1.0,0.0,15603.740470335091
0.0,22.966333476518567,12.0,1.0,0.0,0.0,1.0,12483.959029040981,0.0
1.0,19.207318434698962,11.0,1.0,0.0,0.0,0.0,3038.1307815992973,1567.5703551270767
1.0,17.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,30.39339660724308,10.0,1.0,0.0,0.0,1.0,12926.294664651366,0.0
1.0,18.0,8.0,0.0,1.0,0.0,1.0,0.0,3930.5678750620264
0.0,19.848311678805896,12.0,1.0,0.0,0.0,1.0,0.0,5096.527405966166
1.0,22.283604724346386,12.0,1.0,0.0,0.0,0.0,6425.472002681644,0.0
0.0,24.884618586082844,11.0,1.0,0.0,1.0,1.0,24978.886202833542,0.0
0.0,28.90915774166924,10.0,1.0,0.0,0.0,1.0,15711.110849151244,15290.652656062168
0.0,27.26193778044734,9.0,1.0,0.0,0.0,1.0,4929.027389241301,0.0
0.0,18.0,11.0,1.0,0.0,0.0,1.0,0.0,53570.01552718153
0.0,36.08426690187965,3.0,1.0,0.0,0.0,1.0,0.0,5169.249134874909
1.0,28.17610534387218,10.0,1.0,0.0,0.0,1.0,7418.037167574203,0.0
1.0,23.5965025308117,3.0,1.0,0.0,0.0,1.0,188.77559931746106,2245.573546840011
0.0,28.41623885662472,12.0,0.0,1.0,0.0,0.0,6274.7587109403385,0.0
0.0,29.483761031465583,10.0,1.0,0.0,0.0,1.0,2878.2066503015353,5886.750431797842
0.0,26.807375738580603,11.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,25.896273846555957,12.0,1.0,0.0,1.0,0.0,8920.208986120379,33861.337797982575
1.0,17.0,11.0,1.0,0.0,0.0,1.0,0.0,4055.289110248567
0.0,46.36849930534694,3.0,1.0,0.0,0.0,1.0,0.0,9807.372752002351
0.0,18.086012862214098,11.0,0.0,0.0,0.0,1.0,0.0,2174.0212728874203
0.0,30.615113787040073,10.0,1.0,0.0,1.0,1.0,0.0,9230.214738126713
1.0,27.617493166939667,11.0,1.0,0.0,0.0,1.0,0.0,10624.409577258284
1.0,24.305782211352057,11.0,0.0,0.0,0.0,1.0,9202.118921769857,7704.331493098414
1.0,17.969844763474438,12.0,0.0,0.0,0.0,1.0,0.0,11135.104917615647
1.0,17.0,10.0,0.0,0.0,1.0,1.0,0.0,10763.077469969383
1.0,27.896674945995375,10.0,1.0,0.0,0.0,1.0,0.0,2335.8915269172735
0.0,28.19842689694131,10.0,1.0,0.0,0.0,1.0,3601.82987790953,19502.013799228836
1.0,17.0,3.0,1.0,0.0,0.0,1.0,0.0,60224.370824220765
1.0,17.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,17.0,9.0,0.0,1.0,1.0,1.0,0.0,4698.701121608577
1.0,55.0,16.0,1.0,0.0,0.0,0.0,0.0,60259.02743623227
0.0,22.698649136716675,12.0,0.0,0.0,0.0,0.0,5001.733527843866,19718.180516170796
0.0,23.66304807071542,12.0,1.0,0.0,0.0,0.0,9174.598204088803,4755.604387507237
0.0,18.6957123365407,10.0,1.0,0.0,0.0,1.0,2282.775901963091,3905.7399465744884
1.0,28.214252676613672,11.0,0.0,0.0,0.0,0.0,0.0,7816.922163829133
0.0,22.047759184190088,9.0,1.0,0.0,0.0,1.0,0.0,70.31662372835237
0.0,25.49273868713762,10.0,1.0,0.0,0.0,1.0,1591.0316675846902,10920.37776743445
0.0,30.26139080760544,15.0,1.0,0.0,0.0,1.0,37431.66,0.0
0.0,54.93859473990429,15.0,1.0,0.0,0.0,1.0,37431.66,0.0
1.0,17.0,3.0,1.0,0.0,0.0,1.0,37431.66,60307.93
0.0,19.0,11.0,1.0,0.0,0.0,1.0,289.1458508945549,5646.52759525798
0.0,30.83526397852346,11.0,1.0,0.0,0.0,1.0,0.0,21331.764628143443
0.0,55.0,16.0,1.0,0.0,0.0,1.0,0.0,60307.93
1.0,22.056791708293435,9.0,0.0,1.0,0.0,1.0,0.0,5767.786585928677
0.0,54.23464954040364,16.0,1.0,0.0,0.0,1.0,0.0,60307.93
0.0,17.0,16.0,1.0,0.0,0.0,1.0,0.0,60307.93
0.0,55.0,16.0,1.0,0.0,0.0,1.0,37431.66,0.0
0.0,49.78723434211954,14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,54.712019198918384,15.0,1.0,0.0,0.0,1.0,37431.66,0.0
0.0,54.891048460835655,12.0,1.0,0.0,0.0,1.0,37431.66,0.0
1.0,21.00998964279068,10.0,1.0,0.0,0.0,1.0,25199.19267954089,0.0
1.0,18.27616488490516,8.0,1.0,0.0,1.0,1.0,0.0,126.40468393904915
0.0,24.22138831865192,10.0,1.0,0.0,0.0,1.0,0.0,14580.363552258883
1.0,18.313022876347883,10.0,1.0,0.0,0.0,1.0,3338.990276657409,9868.07257547247
0.0,54.99994227334453,15.0,1.0,0.0,0.0,1.0,37431.66,0.0
0.0,31.773660850893364,11.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,33.90380741390632,10.0,1.0,0.0,1.0,1.0,385.993146209387,2173.2993169409265
0.0,53.83219690966919,12.0,1.0,0.0,1.0,1.0,8911.19013652715,7339.969889022591
1.0,25.310781800014432,11.0,1.0,0.0,0.0,1.0,0.0,5070.858899436028
1.0,19.0,6.0,0.0,1.0,0.0,1.0,1724.0443234630966,15681.747374145894
0.0,20.30060946127292,9.0,0.0,1.0,0.0,1.0,0.0,2204.7620391073856
0.0,18.0,16.0,1.0,0.0,0.0,1.0,0.0,60307.93
0.0,37.78134517241088,8.0,1.0,0.0,0.0,1.0,0.0,814.4279381618386
0.0,33.26380736817963,11.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,22.664558729359662,9.0,1.0,0.0,0.0,1.0,0.0,8401.645424090008
1.0,17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,21.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,55.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,55.0,15.0,1.0,0.0,0.0,1.0,37431.66,0.0
1.0,18.906428418422646,10.0,1.0,0.0,0.0,1.0,0.0,11269.861164758871
0.0,17.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,28.1795241311174,7.0,1.0,0.0,0.0,1.0,11795.28639451365,12882.216213708178
0.0,24.73275203894566,7.0,1.0,0.0,0.0,1.0,0.0,11472.394554711791
0.0,30.237305167769698,11.0,1.0,0.0,0.0,1.0,37431.66,0.0
1.0,18.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,17.0,4.0,1.0,0.0,0.0,1.0,0.0,47482.66264649357
1.0,17.0,3.0,1.0,0.0,0.0,1.0,0.0,60307.93
0.0,55.0,16.0,1.0,0.0,0.0,0.0,0.0,60307.93
0.0,21.66679715624442,9.0,0.0,1.0,0.0,1.0,1281.428778923329,2191.8708214596327
1.0,22.506813410598436,12.0,0.0,0.0,0.0,0.0,7126.399196947135,14620.882397839117
0.0,28.01405047226537,10.0,1.0,0.0,0.0,1.0,8419.287275238403,0.0
0.0,21.0,12.0,1.0,0.0,0.0,0.0,3452.00662441456,7147.070792709141
0.0,41.13497425699791,13.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,20.99957054310589,9.0,1.0,0.0,0.0,1.0,9161.418571040536,4379.982997770352
0.0,20.93078508894253,12.0,1.0,0.0,0.0,0.0,0.0,4870.876130952781
1.0,17.0,9.0,1.0,0.0,1.0,1.0,0.0,11534.737749603395
1.0,21.36515771380759,11.0,0.0,1.0,1.0,1.0,10484.515283510162,0.0
0.0,29.91653907245741,13.0,1.0,0.0,1.0,0.0,9666.764024475826,10964.14686769662
0.0,17.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,22.620373503970917,11.0,1.0,0.0,0.0,1.0,6069.765175688834,0.0
1.0,26.30902167665001,10.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,22.438607275403594,11.0,1.0,0.0,0.0,1.0,37431.66,0.0
0.0,17.0,3.0,1.0,0.0,0.0,1.0,0.0,60307.93
0.0,19.0,10.0,1.0,0.0,0.0,1.0,37229.91196486289,0.0
0.0,25.79807304019882,11.0,1.0,0.0,0.0,0.0,4292.448407843582,7340.994634190248
0.0,27.0,11.0,1.0,0.0,0.0,1.0,6241.787731133096,10034.96565336389
1.0,27.625368628002423,12.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,17.22427056641436,15.0,1.0,0.0,0.0,1.0,0.0,60307.93
0.0,21.0,9.0,1.0,0.0,0.0,1.0,1869.7872564875738,0.0
0.0,21.47247151530369,10.0,0.0,1.0,0.0,1.0,0.0,14376.582908765651
1.0,18.85248198710473,8.0,0.0,1.0,0.0,1.0,2148.4409366534696,818.1461820353327
1.0,20.05429264389823,11.0,1.0,0.0,0.0,1.0,0.0,234.2053988759296
1.0,49.186004397731026,11.0,1.0,0.0,0.0,1.0,9715.591620650654,13849.183552884177
0.0,25.141184935373055,8.0,1.0,0.0,1.0,1.0,0.0,2418.8320723441225
0.0,18.794325328837964,10.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,26.128498113718287,10.0,1.0,0.0,0.0,1.0,0.0,1631.2393758532367
0.0,24.16517624814928,12.0,0.0,0.0,0.0,0.0,0.0,12327.945714459142
1.0,26.784735788942285,10.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,17.0,3.0,1.0,0.0,0.0,1.0,37431.66,0.0
1.0,26.25701821315546,11.0,1.0,0.0,0.0,1.0,2561.181830828444,8548.511912472337
0.0,30.78188731810333,11.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,20.700877730135065,11.0,1.0,0.0,0.0,0.0,0.0,3961.6792803784097
1.0,25.954060801990718,12.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,31.499434217866494,9.0,1.0,0.0,0.0,1.0,0.0,581.5608141369928
0.0,30.61684351563983,16.0,1.0,0.0,0.0,1.0,0.0,60307.93
1.0,18.13094019893405,10.0,1.0,0.0,0.0,1.0,0.0,3966.9016956845608
1.0,24.448983394793853,9.0,0.0,1.0,0.0,1.0,3444.8117634877076,12041.079973822014
0.0,17.0,9.0,0.0,1.0,0.0,1.0,0.0,7734.457646276302
0.0,17.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,26.2657297989646,9.0,1.0,0.0,0.0,1.0,9830.336813429947,2191.4021158621354
0.0,17.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,25.08895335377964,3.0,1.0,0.0,0.0,1.0,3099.8428252278095,5032.676091208584
1.0,17.0,8.0,1.0,0.0,0.0,1.0,1149.4173400147783,7241.517949131401
0.0,38.96670101964185,15.0,1.0,0.0,0.0,0.0,0.0,59965.72350202878
0.0,50.92361884528522,16.0,1.0,0.0,0.0,0.0,0.0,60307.93
0.0,19.0,15.0,1.0,0.0,0.0,1.0,0.0,60307.93
0.0,21.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,28.686327053051286,11.0,1.0,0.0,0.0,1.0,622.0786446946352,323.1404452986908
0.0,25.82287368451398,11.0,1.0,0.0,0.0,1.0,6819.292878201799,0.0
0.0,30.456470368272306,10.0,1.0,0.0,0.0,1.0,0.0,15345.816243311752
1.0,27.179364501229763,11.0,1.0,0.0,1.0,1.0,0.0,1874.8195404828239
0.0,17.12105011236829,11.0,0.0,1.0,0.0,1.0,0.0,730.8709082447841
0.0,24.941544104014785,11.0,1.0,0.0,0.0,1.0,0.0,5149.290224176824
0.0,27.0,16.0,1.0,0.0,0.0,1.0,0.0,60307.93
0.0,18.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,17.262187893233975,8.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,18.0,11.0,0.0,1.0,0.0,1.0,1797.7619082756491,9688.660645051921
1.0,34.975364319849625,11.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,26.810314286041944,10.0,1.0,0.0,0.0,1.0,0.0,4775.456059618944
1.0,28.06303483795175,10.0,1.0,0.0,0.0,1.0,0.0,2891.677791444736
0.0,27.655182167768725,10.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,21.0,10.0,1.0,0.0,1.0,1.0,5458.879629828628,8451.51718999375
0.0,17.0,3.0,1.0,0.0,0.0,1.0,0.0,60296.82723388968
0.0,47.64640555578461,5.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,26.716598990101527,11.0,1.0,0.0,0.0,1.0,771.9927701976442,10329.055552660551
0.0,19.0,8.0,1.0,0.0,0.0,1.0,36420.150628966185,0.0
0.0,30.421138492806673,12.0,1.0,0.0,0.0,0.0,0.0,228.95814234033315
0.0,28.09290204705277,11.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,27.0,12.0,0.0,0.0,1.0,0.0,32123.330834828615,11491.85637398136
0.0,17.0,12.0,1.0,0.0,0.0,1.0,0.0,60307.26234864742
0.0,54.50358921436721,16.0,1.0,0.0,0.0,1.0,37431.66,0.0
0.0,52.24917035088164,12.0,1.0,0.0,0.0,0.0,6274.155239189184,0.0
1.0,23.49571429378872,11.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,18.0,9.0,1.0,0.0,0.0,1.0,0.0,5908.190013322534
0.0,21.0,11.0,1.0,0.0,0.0,1.0,0.0,11046.806793395495
0.0,24.460913702132977,11.0,1.0,0.0,0.0,1.0,0.0,11796.327339765006
0.0,21.0,12.0,1.0,0.0,0.0,0.0,2936.8050714309484,10057.410873411909
0.0,17.69323215950216,15.0,1.0,0.0,0.0,1.0,0.0,60307.93
0.0,17.0,9.0,0.0,0.0,0.0,1.0,0.0,5884.415922331733
0.0,19.0,11.0,1.0,0.0,0.0,1.0,0.0,1465.1408804441267
1.0,22.54991853953576,9.0,0.0,1.0,0.0,1.0,691.1199939709948,10039.837184141594
0.0,27.0,10.0,1.0,0.0,0.0,1.0,10562.573237462055,0.0
0.0,48.87153443196543,10.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,17.0,11.0,1.0,0.0,0.0,1.0,855.4092112499598,7964.172133227489
0.0,27.306885219760353,11.0,1.0,0.0,1.0,1.0,6170.440327226215,10066.353417491671
1.0,17.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,24.83551579627146,10.0,1.0,0.0,0.0,1.0,2557.1726848978014,16634.697377001212
0.0,21.0,10.0,1.0,0.0,0.0,1.0,1231.4501730189888,4912.376044052062
0.0,22.595144400510847,10.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,17.28222551599084,11.0,1.0,0.0,0.0,1.0,519.2611287126288,0.0
0.0,28.51106737487632,12.0,1.0,0.0,0.0,0.0,277.701491595353,7961.309589261088
1.0,38.21115761874874,12.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,32.18270303650024,8.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,17.19909050241145,9.0,1.0,0.0,0.0,1.0,0.0,3528.2255145902473
0.0,23.064248370811395,12.0,1.0,0.0,0.0,0.0,0.0,2869.074018783758
0.0,17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,26.34995440767756,11.0,1.0,0.0,1.0,1.0,1109.5256528288169,4590.87237403866
0.0,18.0,10.0,1.0,0.0,0.0,1.0,0.0,1422.7720146740041
0.0,26.43550276053746,11.0,1.0,0.0,1.0,0.0,12637.43599482633,0.0
0.0,24.00788543146841,10.0,1.0,0.0,0.0,1.0,2932.2444961020783,12187.801622887911
0.0,46.568240695110255,15.0,1.0,0.0,0.0,1.0,37431.66,0.0
1.0,28.6063592885789,10.0,1.0,0.0,1.0,1.0,7492.729845214688,0.0
0.0,21.223719511787753,10.0,1.0,0.0,0.0,1.0,6714.559350257686,0.0
0.0,27.0,10.0,1.0,0.0,0.0,1.0,11278.325124426132,0.0
0.0,31.5747273963661,11.0,1.0,0.0,0.0,1.0,4598.627515536632,0.0
0.0,18.0,10.0,0.0,1.0,0.0,1.0,6581.8071753235035,427.6374087049179
1.0,18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,27.248010427677542,11.0,1.0,0.0,0.0,1.0,12478.012315159776,8516.8382869676
0.0,18.0,12.0,1.0,0.0,0.0,1.0,0.0,60307.93
0.0,24.75325438453629,9.0,1.0,0.0,0.0,1.0,6716.99283260027,2697.6520872256096
0.0,19.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,50.06139638779813,7.0,1.0,0.0,0.0,1.0,83.67615620172919,10167.957429988879
0.0,18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,23.301323220499913,12.0,1.0,0.0,0.0,0.0,0.0,16414.74537320089
1.0,19.0,11.0,1.0,0.0,0.0,1.0,5748.693263564466,10069.141296379355
0.0,28.14214669939963,12.0,1.0,0.0,0.0,0.0,0.0,1698.9432521525407
0.0,28.791590099993265,12.0,0.0,1.0,0.0,0.0,6781.94236272172,8570.59021572381
0.0,17.0,6.0,1.0,0.0,0.0,1.0,37431.66,0.0
0.0,17.0,15.0,1.0,0.0,0.0,1.0,0.0,60307.93
0.0,17.906162407556323,11.0,1.0,0.0,0.0,1.0,4202.415026179913,0.0
0.0,21.423698917458317,10.0,1.0,0.0,0.0,1.0,0.0,6976.344456131054
0.0,27.0,11.0,1.0,0.0,1.0,1.0,0.0,5282.31397112509
0.0,19.318005250372856,10.0,1.0,0.0,1.0,1.0,2675.002646038523,3219.202528412442
0.0,27.0,12.0,1.0,0.0,0.0,0.0,0.0,6093.058507979604
0.0,53.91670330156767,9.0,1.0,0.0,0.0,1.0,0.0,15375.92559659867
0.0,54.9986155425145,15.0,1.0,0.0,0.0,1.0,37431.66,0.0
1.0,41.202484999431874,11.0,1.0,0.0,1.0,0.0,9593.90778029278,835.8522093635478
0.0,17.0,11.0,1.0,0.0,0.0,1.0,0.0,60307.60724452324
1.0,21.830254830926894,10.0,1.0,0.0,0.0,1.0,8712.88156821137,0.0
0.0,17.0,3.0,1.0,0.0,0.0,1.0,37431.66,0.0
0.0,18.0,15.0,1.0,0.0,0.0,1.0,0.0,60307.93
0.0,17.0,7.0,1.0,0.0,0.0,1.0,2396.9531449096326,4022.1542026237444
0.0,51.967923658038835,16.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,18.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,17.0,9.0,0.0,1.0,0.0,1.0,0.0,7222.56642963583
0.0,29.38128240515102,10.0,1.0,0.0,0.0,1.0,26577.93300350084,4332.571120574549
1.0,21.0,11.0,1.0,0.0,0.0,0.0,0.0,4454.001277040176
0.0,21.76878254901831,9.0,1.0,0.0,0.0,1.0,8917.155320073047,0.0
0.0,27.10768072942452,10.0,1.0,0.0,0.0,1.0,1746.365996541629,11118.816544065729
0.0,27.0,11.0,1.0,0.0,1.0,1.0,0.0,12581.937304053392
0.0,18.233009819048185,11.0,1.0,0.0,0.0,1.0,6759.406930205074,1980.2838242566033
0.0,17.0,11.0,1.0,0.0,0.0,1.0,0.0,60307.93
1.0,18.0,8.0,0.0,1.0,0.0,1.0,7632.066963867609,0.0
1.0,21.83590372823346,11.0,1.0,0.0,1.0,1.0,1887.5842415622824,3932.654726193335
1.0,21.0,10.0,1.0,0.0,1.0,1.0,6462.353890127708,0.0
1.0,17.0,9.0,1.0,0.0,0.0,1.0,0.0,1131.9558307505672
1.0,17.0,11.0,1.0,0.0,0.0,1.0,0.0,5675.5776866043125
0.0,32.77355415629536,14.0,1.0,0.0,0.0,1.0,37431.66,0.0
1.0,28.3544148691995,9.0,1.0,0.0,0.0,1.0,0.0,10656.124192606629
1.0,27.0,10.0,0.0,0.0,0.0,1.0,9384.43542390647,7108.127548022648
0.0,22.131521226268024,12.0,1.0,0.0,0.0,0.0,3757.8275217047576,4342.599550165834
1.0,25.292650686814575,11.0,1.0,0.0,1.0,1.0,5940.54367476472,24299.866509550677
0.0,27.0,11.0,1.0,0.0,1.0,1.0,1807.40792020035,0.0
0.0,27.58852138201388,12.0,1.0,0.0,1.0,0.0,11755.211192538241,5143.624445759479
0.0,18.0,10.0,0.0,0.0,0.0,1.0,5926.951287612655,9259.032904457677
0.0,43.458617410402454,4.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,17.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,24.793554955900213,10.0,0.0,0.0,0.0,1.0,1009.4841685718983,1020.1798444013366
1.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,6366.214622189598
1.0,31.118884744464154,12.0,0.0,0.0,1.0,0.0,20418.109147187643,4756.833778110808
1.0,21.805187266957805,11.0,1.0,0.0,0.0,1.0,0.0,4723.877037331731
0.0,25.877962160464154,8.0,1.0,0.0,1.0,1.0,14813.27057991416,0.0
0.0,17.0,12.0,1.0,0.0,0.0,0.0,2392.385928542673,12727.065620986144
1.0,27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,27.0,5.0,1.0,0.0,0.0,1.0,12815.150635580316,0.0
0.0,17.0,7.0,1.0,0.0,0.0,1.0,1156.546905588949,0.0
0.0,17.0,10.0,1.0,0.0,0.0,1.0,2645.0889578402393,0.0
0.0,21.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,25.501572022328556,10.0,1.0,0.0,0.0,1.0,2620.8026058604105,0.0
0.0,21.110932080886826,9.0,1.0,0.0,0.0,1.0,4001.7623189162327,0.0
0.0,20.0514719675825,10.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,21.0,11.0,1.0,0.0,0.0,1.0,3294.8783382624456,13486.861781066718
1.0,21.015517906977827,11.0,1.0,0.0,0.0,1.0,6896.274097530404,11769.277294690883
1.0,17.0,9.0,1.0,0.0,0.0,1.0,9439.765284828673,11937.406672404413
0.0,28.555889000438878,10.0,1.0,0.0,0.0,1.0,0.0,7177.980459975637
0.0,20.39443568939285,11.0,1.0,0.0,0.0,1.0,3243.074121467267,9973.476312386796
0.0,24.708177726581585,11.0,0.0,0.0,1.0,1.0,22154.701962109073,11286.200961487984
1.0,23.534211977177204,10.0,1.0,0.0,0.0,1.0,7452.461680594794,311.5715168404298
0.0,25.490393641278672,11.0,1.0,0.0,1.0,1.0,0.0,11896.839435581627
0.0,17.0,9.0,1.0,0.0,0.0,1.0,2745.222396640773,0.0
