training,age,education,black,hispanic,married,no_degree,re75,re78
1.0,20.0,12.0,1.0,0.0,0.0,0.0,177.39891306941269,2687.1428790301316
0.0,30.309390263618727,12.0,0.0,1.0,0.0,0.0,28023.128511654795,12804.936579846915
1.0,29.062470839177358,9.0,1.0,0.0,0.0,1.0,19139.40954075213,10192.645374013879
1.0,22.86629914709435,10.0,1.0,0.0,0.0,1.0,2479.510361845548,0.0
0.0,26.851702549456057,12.0,1.0,0.0,0.0,1.0,443.74617781878817,21914.873542274945
1.0,19.16133074779984,9.0,0.0,1.0,1.0,1.0,1795.250567986615,9890.151110590645
0.0,29.85976428263404,10.0,0.0,1.0,1.0,0.0,129.24957453740387,4975.018405745286
0.0,25.72455792857973,11.0,1.0,0.0,1.0,0.0,1874.3245993267683,5549.619159548918
0.0,21.324843129157923,11.0,1.0,0.0,0.0,1.0,8334.218811373801,9096.322458553495
0.0,17.490426464041597,9.0,0.0,0.0,0.0,1.0,602.5448698020307,203.20989554657254
0.0,39.792888909360826,11.0,1.0,0.0,0.0,1.0,583.1691010024346,7311.001948140913
0.0,25.808947186419967,9.0,1.0,0.0,0.0,1.0,0.0,3028.8523692598
1.0,20.276744297824948,10.0,1.0,1.0,0.0,1.0,979.1322497324422,4140.337604159733
1.0,28.90537803636007,12.0,1.0,0.0,0.0,0.0,330.77165274787245,817.4417168152007
0.0,17.934054035608117,10.0,1.0,0.0,0.0,1.0,0.0,9903.227457462592
0.0,22.54515979897574,11.0,1.0,0.0,0.0,0.0,1452.6790777655765,3400.175268983883
1.0,30.026055756445544,12.0,0.0,1.0,0.0,0.0,11421.732931284418,7489.665312414839
0.0,26.657118872908622,8.0,0.0,1.0,1.0,1.0,2661.0894936716863,9197.204576689572
1.0,20.682580795984055,11.0,1.0,0.0,0.0,1.0,4537.409235917188,31138.963776340664
0.0,17.71010072145014,11.0,1.0,0.0,0.0,1.0,3641.552523686302,4100.521133789996
1.0,29.877627788294014,9.0,1.0,0.0,0.0,1.0,36458.46178457166,4544.841579576898
0.0,25.981234134154327,8.0,1.0,0.0,0.0,1.0,23505.54680574585,6216.970895518575
0.0,25.414323123091147,8.0,1.0,0.0,1.0,1.0,9342.55705698073,0.0
1.0,23.44523622585189,10.0,1.0,0.0,1.0,1.0,7115.78497517184,7430.912841966434
0.0,23.71779177058958,12.0,1.0,0.0,0.0,0.0,0.0,3878.6978565669237
0.0,20.333370182342716,11.0,0.0,0.0,0.0,1.0,187.30735896754928,2789.7064607629854
0.0,21.99455445446082,12.0,1.0,0.0,0.0,0.0,4708.972242113779,4940.863624848938
0.0,28.82592108101931,11.0,1.0,0.0,1.0,1.0,0.0,8325.079752766816
0.0,20.987470083167583,8.0,1.0,0.0,1.0,1.0,4282.120092758208,11328.76220566528
0.0,18.778420396653797,8.0,1.0,0.0,0.0,1.0,4285.213519122437,2288.655538705507
1.0,40.96344802959266,8.0,1.0,0.0,0.0,1.0,1981.9001150117533,0.0
0.0,18.44783356012997,11.0,0.0,0.0,1.0,1.0,4847.739846128086,11951.749687577918
0.0,19.173633027866703,9.0,1.0,0.0,0.0,1.0,10892.285210976243,1163.5226768049185
0.0,19.761647026614856,9.0,1.0,0.0,0.0,1.0,124.2520505345444,99.74897732661682
0.0,23.937422584157602,9.0,1.0,0.0,0.0,1.0,8150.209558780605,0.0
1.0,27.298975866157885,10.0,1.0,0.0,1.0,1.0,1549.5199425788019,2758.003857485659
1.0,31.323646608968144,11.0,0.0,0.0,1.0,1.0,19563.68319545892,2276.1306507156746
0.0,25.53449636601633,14.0,1.0,0.0,0.0,0.0,2121.841017848952,6494.0109758560675
0.0,25.444536709497186,12.0,1.0,0.0,0.0,0.0,1771.3536185362786,2.725078022149196
0.0,17.570038909291185,8.0,1.0,0.0,0.0,1.0,72.18219099525669,7210.170683559789
0.0,37.02509059578539,13.0,1.0,0.0,1.0,0.0,1275.462593883055,6245.802000869212
0.0,26.792020055646162,10.0,1.0,0.0,0.0,0.0,3026.3973186336266,4169.540239652012
1.0,35.91959165738381,8.0,1.0,0.0,1.0,1.0,7520.406637283431,1284.0640038970373
1.0,23.18153983585682,12.0,1.0,0.0,0.0,0.0,661.3905913111388,1468.9891357590259
0.0,26.633891330870835,9.0,0.0,1.0,1.0,1.0,5027.507326231449,4833.1306329228455
1.0,40.87184465919931,8.0,0.0,0.0,1.0,1.0,10350.538516805631,6654.106087355288
0.0,30.6653159896693,12.0,1.0,0.0,0.0,0.0,34463.71850251476,21688.73007571757
0.0,22.257363604050965,11.0,1.0,0.0,0.0,1.0,7898.543062613495,4980.8947688203425
1.0,33.71027570159501,9.0,1.0,0.0,0.0,0.0,486.96955538177747,18305.702774344165
1.0,21.115256837026042,10.0,0.0,1.0,0.0,1.0,2712.8458250971526,13907.20529732302
1.0,36.023283800327825,4.0,1.0,0.0,0.0,1.0,6352.461399779766,394.2551553107592
0.0,27.756218976089865,10.0,1.0,0.0,0.0,1.0,314.02413574596284,14038.970269439767
0.0,24.94877024948537,12.0,1.0,0.0,0.0,0.0,9.88819454637557,666.8513337501238
0.0,18.66758169793034,8.0,1.0,0.0,0.0,1.0,186.4820465885577,10286.667592169879
1.0,23.58287607004685,10.0,1.0,0.0,1.0,1.0,793.8886084880216,649.424352301027
0.0,21.689822837906195,7.0,1.0,0.0,0.0,1.0,17786.38597942425,2959.4425156936245
0.0,17.73961847512,9.0,1.0,0.0,0.0,1.0,6401.405142279385,7988.17934199139
0.0,17.39706679137585,9.0,1.0,0.0,0.0,1.0,0.0,8526.065554050401
1.0,21.369331597664075,12.0,1.0,0.0,0.0,0.0,5183.153018587152,17277.79118685891
1.0,17.74667235293914,6.0,0.0,1.0,0.0,1.0,2860.064754909914,8144.659587467075
0.0,26.67140492589138,10.0,1.0,0.0,0.0,0.0,1472.2188536600138,1997.6748438490426
0.0,33.854507891210815,11.0,1.0,0.0,1.0,0.0,133.92208727363627,15308.620129821644
1.0,27.767549141193754,10.0,1.0,0.0,0.0,1.0,35.94081965695173,1859.0186212289327
1.0,18.086887922165634,9.0,1.0,0.0,0.0,1.0,322.5305391192972,13795.29610366346
0.0,25.940677525472843,9.0,0.0,1.0,0.0,1.0,2402.8359901898602,15419.711286001959
1.0,18.99830954390717,9.0,0.0,1.0,0.0,1.0,6323.738701813058,17887.932767689443
0.0,20.9450163861833,11.0,1.0,0.0,1.0,0.0,13339.760818727693,14119.864685521155
0.0,17.01336509252664,10.0,1.0,0.0,0.0,1.0,1521.2870822792643,6395.375598028902
1.0,20.01965557194259,11.0,1.0,0.0,0.0,1.0,987.0607608805219,3417.4902958907915
0.0,20.836184577822113,11.0,1.0,0.0,0.0,1.0,2265.83869137263,2325.1190291529465
1.0,23.83938387019755,10.0,1.0,0.0,0.0,1.0,0.0,78.35781013623253
1.0,39.04526185803514,10.0,1.0,0.0,0.0,1.0,2.7247240522689866,9772.421466810752
0.0,30.594188301085808,10.0,1.0,0.0,0.0,1.0,6234.403886963045,3061.4811564192905
0.0,39.58932423690641,11.0,1.0,0.0,1.0,1.0,13700.659827614758,2351.3767880482155
0.0,17.81530161520491,8.0,0.0,0.0,0.0,1.0,0.0,10320.2197573777
1.0,22.90357717988279,10.0,1.0,0.0,0.0,1.0,1980.4220742267873,6335.671727737115
1.0,24.157629522744507,11.0,0.0,1.0,0.0,1.0,7425.30381656202,20531.01362790253
0.0,26.62148346386357,10.0,0.0,1.0,0.0,1.0,4236.398493780329,4379.243016037134
1.0,19.0,10.0,1.0,0.0,0.0,1.0,3339.5436065935023,1478.4096674275952
0.0,37.3617924988152,6.0,1.0,0.0,0.0,1.0,698.4119556666342,0.0
1.0,17.0,8.0,1.0,0.0,0.0,1.0,5.49650100121994,976.6054498122385
0.0,20.0,10.0,1.0,0.0,0.0,1.0,2734.801613397078,5185.635609525295
1.0,24.328405153060878,4.0,0.0,1.0,0.0,1.0,120.56760167434595,9952.143513243424
0.0,23.844410884602873,10.0,1.0,0.0,0.0,1.0,24.081021668864196,5857.354571287879
1.0,21.229883091659396,10.0,1.0,0.0,0.0,1.0,0.0,17965.12198930809
0.0,32.739376832410095,11.0,0.0,0.0,1.0,1.0,1118.7437484300094,4792.971682734609
1.0,24.12927212015784,11.0,1.0,0.0,0.0,1.0,1337.7272693372915,3948.935520598624
1.0,20.496141960641754,11.0,1.0,0.0,0.0,1.0,1228.9012197863296,5008.452217281709
0.0,18.216260559842098,11.0,1.0,0.0,0.0,1.0,2185.868448439873,5285.289634176675
0.0,25.513359979037645,11.0,1.0,0.0,1.0,0.0,767.4466635627218,3230.6598166398912
1.0,21.12850738622472,11.0,1.0,0.0,0.0,1.0,6504.859903726768,19287.05383960339
0.0,28.482808047822303,11.0,1.0,0.0,0.0,1.0,8968.760724207452,3995.428703890966
0.0,17.834906733960214,10.0,1.0,0.0,0.0,1.0,230.245398246496,5800.494958976603
1.0,30.399783918140358,8.0,0.0,0.0,0.0,1.0,13369.662832647668,9076.261867302148
1.0,30.457930306840357,11.0,1.0,0.0,0.0,1.0,9081.129471611443,1911.6470732093699
1.0,32.40849988396063,9.0,1.0,0.0,1.0,1.0,15188.102471991533,5990.11895274591
0.0,18.663209118126737,7.0,1.0,0.0,0.0,1.0,5201.9021365754015,0.0
1.0,21.638974706519825,13.0,1.0,0.0,0.0,0.0,9005.316157305351,11.962740669437336
0.0,30.952004866976772,11.0,1.0,0.0,0.0,1.0,8280.533462973792,5827.338876516346
1.0,18.430544406004678,11.0,1.0,0.0,0.0,1.0,7236.148771620623,2345.0248894332944
1.0,19.53137696019477,7.0,1.0,0.0,0.0,1.0,8.475815460791637,8708.408917757246
0.0,17.623650200450676,8.0,1.0,0.0,0.0,1.0,4104.5385799474825,3330.3700226484084
0.0,18.178527590102302,10.0,1.0,0.0,0.0,0.0,858.3783173120343,25643.45239791483
1.0,43.280449655069965,7.0,1.0,0.0,1.0,1.0,15800.55757684492,1696.3430719273692
0.0,30.93397055509594,11.0,0.0,0.0,0.0,0.0,1737.7535225020888,5097.632967607599
1.0,27.71761828082807,9.0,1.0,0.0,0.0,1.0,3739.843703367629,668.4770893702625
0.0,25.57801748579189,10.0,1.0,0.0,0.0,1.0,4.845195777675961,6812.100721663974
0.0,19.64907714415469,12.0,0.0,0.0,0.0,1.0,3111.51233952267,4532.837917696419
1.0,18.10682501766128,9.0,1.0,0.0,0.0,1.0,397.08987659642617,7236.440732038163
0.0,21.685851558517825,8.0,1.0,0.0,0.0,1.0,0.0,5064.8575042675075
0.0,26.16341175903596,9.0,1.0,0.0,0.0,1.0,7196.761331046684,10853.77699358601
1.0,21.905799635900173,11.0,1.0,0.0,0.0,1.0,2868.4896896316213,9109.061465549243
0.0,22.375666984390286,9.0,0.0,0.0,0.0,1.0,13918.530793162994,7035.144682307612
1.0,39.018855387182654,12.0,1.0,0.0,0.0,0.0,0.0,7174.428278654892
0.0,17.66529298158235,6.0,0.0,1.0,0.0,1.0,1648.5407231346278,5991.398414057314
0.0,28.08866381984528,9.0,1.0,0.0,0.0,1.0,134.2477661052996,6729.737313473116
0.0,26.995539859780074,10.0,1.0,0.0,0.0,1.0,4170.100297447035,115.87527751369754
1.0,18.0,10.0,1.0,0.0,0.0,1.0,1298.2082952295823,5828.207552161308
0.0,23.916907326027932,11.0,1.0,0.0,0.0,1.0,7678.50627432822,15533.083244845537
0.0,21.627437935502677,8.0,1.0,0.0,0.0,1.0,3722.9817819127766,10455.549527392039
0.0,21.417290578406174,9.0,0.0,1.0,0.0,1.0,2190.87757585386,16551.812823373843
0.0,31.284325287218245,9.0,1.0,0.0,1.0,1.0,3654.973065124348,12.1253546652183
1.0,17.30419215973226,9.0,0.0,0.0,0.0,1.0,0.0,7953.322329982697
0.0,32.85812362974763,9.0,1.0,0.0,0.0,1.0,421.84165946773396,13882.986586446166
1.0,23.02939028928671,12.0,1.0,0.0,0.0,0.0,8986.814086945906,4660.914330183364
0.0,22.78332219682565,10.0,1.0,0.0,0.0,1.0,1554.4591185309994,5326.2186933361645
0.0,48.78118476342149,6.0,1.0,0.0,0.0,1.0,4203.34926115511,9310.715411433932
0.0,25.588124412045524,11.0,0.0,1.0,0.0,1.0,2308.4617874548185,5996.0076597939
1.0,27.95956558811917,10.0,1.0,0.0,1.0,1.0,280.18093747394465,4965.5829202180785
0.0,17.681655471941546,10.0,1.0,0.0,0.0,1.0,1634.4460581238748,589.6442711787354
0.0,30.20162946368922,11.0,1.0,0.0,0.0,1.0,3062.21019610188,519.2328008197943
1.0,19.614681741347713,8.0,1.0,1.0,0.0,1.0,674.4610900973603,19409.765179073765
0.0,29.671026866989294,11.0,1.0,0.0,0.0,0.0,17121.298587109955,8601.353745618426
1.0,20.938927128710727,9.0,1.0,0.0,0.0,1.0,394.48334666048754,8655.722592461088
1.0,26.5963845579117,10.0,1.0,0.0,0.0,1.0,247.35824963566836,6041.952002506041
1.0,18.350099795888042,12.0,1.0,0.0,0.0,1.0,752.6114377775417,6546.788941361256
1.0,21.984333018916693,7.0,1.0,0.0,0.0,1.0,0.0,8179.141192079674
1.0,21.43982589935495,12.0,1.0,0.0,0.0,0.0,2667.333371240914,0.0
1.0,20.664488957001744,12.0,1.0,0.0,0.0,0.0,657.1857414164429,2542.6022970247623
0.0,32.13311168371073,11.0,1.0,0.0,0.0,1.0,4950.457690239027,3624.2322633375334
0.0,20.022646668712127,10.0,0.0,1.0,0.0,1.0,21110.582899504934,15769.847497555242
1.0,36.76960710165081,9.0,1.0,0.0,0.0,1.0,10366.027352579178,10125.357322893457
1.0,32.82945264907233,7.0,1.0,0.0,0.0,1.0,665.2081150292545,220.57153075535496
1.0,24.66704995000765,11.0,0.0,0.0,0.0,1.0,1664.8286727534035,5151.967867900516
0.0,34.67911654169853,12.0,1.0,0.0,0.0,0.0,5812.420241918622,4166.274547430297
1.0,41.57742567430948,7.0,1.0,0.0,0.0,1.0,0.0,7963.2984124733575
0.0,28.419467317673746,11.0,1.0,0.0,1.0,0.0,14044.217811675157,2159.487168611362
1.0,19.74251712666136,12.0,1.0,0.0,0.0,1.0,12111.835967726642,13188.464071303537
0.0,39.145249989022375,11.0,0.0,0.0,0.0,0.0,1771.7669574830686,83.01935682088416
0.0,23.341769779679417,11.0,0.0,0.0,1.0,0.0,1477.5408820058638,19179.755235442568
0.0,30.36012188684823,13.0,0.0,0.0,0.0,0.0,6289.314652557128,2054.0354538311385
0.0,38.0690791650413,10.0,1.0,1.0,0.0,1.0,5934.052216404506,1171.6196743848413
0.0,17.43796879873521,9.0,1.0,0.0,0.0,1.0,429.1772140682433,3437.499668265703
0.0,30.86853395292718,7.0,1.0,0.0,0.0,1.0,7913.8568696557595,5238.6352983075285
0.0,21.621394161513702,10.0,1.0,0.0,1.0,1.0,6755.489565055339,10288.337548666685
0.0,27.838073284733873,8.0,1.0,1.0,0.0,1.0,1948.8042442486676,16536.419126234974
1.0,19.18116477841826,10.0,1.0,0.0,0.0,1.0,174.06292389265522,11089.945408877906
0.0,31.14312271201548,11.0,1.0,0.0,0.0,0.0,5591.01563287202,8280.07040540615
1.0,31.270096241172617,9.0,1.0,1.0,0.0,1.0,3388.630501178157,2466.685172862566
0.0,19.0,8.0,0.0,1.0,0.0,1.0,1604.40575087965,7333.328415687709
0.0,31.826671491862296,15.0,1.0,0.0,0.0,0.0,11455.882953314576,7197.00811676383
0.0,32.27735063043436,13.0,0.0,1.0,0.0,1.0,224.48243889434764,3860.5836029402863
1.0,20.82494875362278,8.0,1.0,0.0,0.0,1.0,55.46899893197356,6391.349662668279
1.0,17.898231510732074,11.0,1.0,0.0,0.0,0.0,271.7569422639341,0.0
0.0,25.947683180168905,5.0,1.0,1.0,0.0,1.0,3375.075637052377,0.0
1.0,23.76198169173698,9.0,1.0,0.0,0.0,1.0,2086.7092043392577,4353.228216994506
0.0,25.45419942455507,10.0,1.0,0.0,1.0,1.0,15445.46219630275,7647.486893324618
0.0,23.043836984693236,9.0,1.0,0.0,0.0,1.0,391.3771511810963,4068.3353019454753
1.0,21.386715172022544,8.0,1.0,0.0,0.0,1.0,4766.283089576262,367.56676840597027
0.0,26.679688439552987,11.0,1.0,0.0,0.0,1.0,143.2810741264647,0.0
1.0,21.60082801203536,10.0,1.0,0.0,0.0,1.0,259.74545575295707,2622.245508826869
1.0,40.68485111777449,8.0,1.0,0.0,0.0,1.0,0.0,414.0939730263653
1.0,37.03051354534263,11.0,1.0,0.0,1.0,0.0,1698.2130610173467,14450.471102369436
1.0,17.021378913091738,7.0,0.0,0.0,0.0,1.0,5207.477762106359,13883.02490866667
1.0,17.0,9.0,1.0,0.0,0.0,1.0,1344.543803155395,10662.392599705021
0.0,23.863429857327297,6.0,1.0,0.0,0.0,1.0,732.9789932657546,6977.739938126895
1.0,22.60655587466247,8.0,0.0,0.0,0.0,1.0,3138.744767273207,793.0577611329093
1.0,39.99066377270381,12.0,0.0,0.0,0.0,0.0,0.0,3502.61712539372
0.0,17.25773517216443,8.0,1.0,0.0,0.0,1.0,12.937788120438874,2423.4971549379516
0.0,24.226444972138804,11.0,1.0,0.0,0.0,1.0,0.0,123.7420561653927
1.0,25.069764030341762,11.0,1.0,1.0,1.0,0.0,10356.94595782609,9577.235616869699
0.0,20.510328256880626,7.0,1.0,0.0,0.0,1.0,2612.328880770561,2146.282805918305
0.0,17.212641172741165,11.0,0.0,1.0,0.0,1.0,148.46149237891265,4728.2888991674845
0.0,18.27555038666094,9.0,0.0,0.0,0.0,1.0,1802.9121894609852,4855.025887278382
0.0,18.31148038808259,7.0,1.0,0.0,0.0,1.0,1801.2937886783923,12046.717710948684
0.0,19.995021910630427,10.0,0.0,0.0,0.0,1.0,1170.6747710307018,34508.73770207048
1.0,33.94777533713946,12.0,1.0,0.0,0.0,0.0,3194.149652394924,5212.370978421959
0.0,29.259384274002265,12.0,1.0,1.0,0.0,0.0,1708.079601818391,8037.97528199784
0.0,19.951862360819604,11.0,1.0,0.0,0.0,0.0,17979.575712211572,12936.90858537261
1.0,21.48549079899561,12.0,1.0,0.0,1.0,0.0,18844.440118901017,9729.20924272312
1.0,18.486767065664942,11.0,1.0,0.0,0.0,1.0,5343.004806459546,8125.158315250123
0.0,29.588351505568234,9.0,1.0,0.0,0.0,1.0,5474.2053626485995,37.13063048854314
1.0,29.77334599792777,12.0,0.0,1.0,1.0,0.0,11463.89937579104,4619.305833994129
0.0,20.903650530354632,10.0,1.0,0.0,0.0,1.0,1585.8558381893433,6318.0511287620575
1.0,18.328384072577993,9.0,1.0,0.0,0.0,1.0,423.96976157367897,8555.347850612065
0.0,24.52294847318058,12.0,0.0,0.0,0.0,0.0,1350.7056041597584,11274.908245828141
0.0,21.012794577886215,11.0,1.0,0.0,0.0,1.0,9045.717519167472,8704.870602695275
0.0,27.76025135551909,13.0,1.0,0.0,0.0,0.0,9533.550879290666,5402.387543376691
1.0,19.0,11.0,1.0,0.0,0.0,1.0,0.0,3127.399192118423
1.0,23.32501858397657,8.0,1.0,0.0,0.0,1.0,22170.967046984806,4971.465119630647
0.0,26.08645180320556,12.0,1.0,0.0,0.0,0.0,2326.909664672582,0.0
0.0,18.0,9.0,1.0,0.0,0.0,1.0,2296.6150263419104,15727.876631703883
1.0,26.0,11.0,1.0,1.0,0.0,1.0,609.4256118353504,5839.993502571822
1.0,38.73413292958152,8.0,1.0,0.0,1.0,1.0,7692.196863978889,1434.6022777297158
1.0,35.25988989134595,9.0,1.0,0.0,0.0,1.0,0.0,749.4615048461467
0.0,23.237320437429947,12.0,1.0,0.0,0.0,0.0,2437.560915336494,10814.992261169218
0.0,20.0,8.0,0.0,0.0,0.0,1.0,6680.390422625271,10531.98973616867
0.0,19.090560139605337,9.0,0.0,1.0,0.0,1.0,3711.076256158967,6605.093811454969
0.0,33.979012910208986,9.0,1.0,0.0,0.0,1.0,9630.052348733767,115.29967706461511
0.0,18.48381184832351,9.0,1.0,0.0,0.0,1.0,2167.7829850925436,2355.9713275888794
1.0,21.397597353005224,10.0,1.0,0.0,0.0,0.0,104.66352615542579,25852.801897611374
0.0,25.95371754704062,10.0,0.0,0.0,1.0,0.0,8705.496915964535,7607.343226091706
0.0,17.98685841321033,10.0,1.0,0.0,0.0,1.0,426.407440310437,620.5346442546784
0.0,17.0,8.0,1.0,0.0,0.0,1.0,7229.807380937693,13497.958933346414
1.0,33.54377409422469,8.0,0.0,0.0,1.0,1.0,5831.951824744299,4044.321025643259
0.0,30.955977444313692,12.0,1.0,0.0,0.0,0.0,388.4458777347521,0.0
0.0,21.72096456891448,12.0,1.0,0.0,0.0,1.0,22949.775321886038,30170.016646195316
0.0,34.31961515785191,12.0,0.0,0.0,0.0,0.0,35.14255387231438,15696.398008135646
0.0,31.229550528262372,11.0,0.0,0.0,0.0,1.0,3761.9236866844794,2058.7528069533746
0.0,37.06431887727297,13.0,1.0,0.0,0.0,0.0,0.0,9149.308799849661
1.0,38.6996401467641,12.0,1.0,0.0,0.0,0.0,202.26982601549918,8682.587305056208
1.0,27.67778266282677,7.0,1.0,0.0,0.0,1.0,6359.793164135531,9.784530368813932
0.0,24.476399848752553,9.0,0.0,0.0,0.0,1.0,7413.4669300956075,27472.494937703632
1.0,26.29458916866568,11.0,1.0,0.0,0.0,0.0,719.043714940503,12836.486921412088
0.0,17.65670416793207,9.0,0.0,1.0,1.0,1.0,2037.105588237995,6065.453382433687
0.0,20.423675446026078,11.0,1.0,0.0,0.0,1.0,4663.5743873846295,20.874808740881747
0.0,25.461584800459583,12.0,0.0,0.0,0.0,1.0,3549.677164069283,7747.7603687421415
1.0,39.771123715757966,10.0,1.0,0.0,1.0,1.0,9139.30407130073,20517.212486389835
1.0,21.954850044764996,10.0,1.0,0.0,1.0,1.0,1902.1930887897752,9714.652369163838
0.0,32.68825142483084,11.0,1.0,0.0,1.0,1.0,5967.670968834162,0.0
0.0,37.75534056507071,11.0,1.0,0.0,1.0,0.0,0.0,4235.419272174285
1.0,17.551456630589858,7.0,1.0,0.0,0.0,1.0,0.0,1452.5383185798048
0.0,20.4469395147614,8.0,1.0,0.0,0.0,1.0,6234.02459388024,63.42143593792832
0.0,22.386243008109105,10.0,1.0,0.0,0.0,1.0,9784.502400943418,5775.802228872255
1.0,18.230460744507184,12.0,1.0,0.0,0.0,0.0,889.1693641947941,726.6526100499808
0.0,19.03564606659094,9.0,1.0,0.0,0.0,1.0,669.1822145557983,5043.869071251556
0.0,22.384784214548816,9.0,1.0,0.0,0.0,1.0,3017.705279984005,1358.6032101472142
1.0,20.04479132360464,9.0,1.0,0.0,0.0,1.0,7252.435734045437,4213.291875621088
0.0,21.01173458299267,7.0,1.0,0.0,0.0,1.0,25748.472329670574,11684.99324987339
0.0,26.0,12.0,1.0,0.0,0.0,0.0,340.17612740452296,8548.844582421407
0.0,20.08826643314057,11.0,1.0,0.0,1.0,1.0,3055.8737983608376,693.2727476416335
0.0,21.35889689813987,8.0,1.0,0.0,1.0,1.0,0.0,6434.030646031775
0.0,34.33472023027251,8.0,1.0,0.0,0.0,1.0,7231.984507667716,96.89356443692189
1.0,21.270474787100312,9.0,1.0,0.0,0.0,1.0,1539.2970059447055,4078.7813552511752
1.0,38.67697148199558,14.0,1.0,0.0,1.0,1.0,8767.433825205328,14979.913947661027
1.0,33.94165867272311,6.0,0.0,0.0,0.0,1.0,1247.1119987764946,11331.968281182628
0.0,33.83916247577618,11.0,1.0,0.0,1.0,1.0,0.0,12693.094289579527
0.0,18.27314069634452,10.0,1.0,0.0,0.0,1.0,7654.699839800183,12974.9314109932
1.0,34.564954269281024,12.0,1.0,0.0,0.0,0.0,1061.6340560023782,685.0636671815316
0.0,33.48455821579716,11.0,1.0,0.0,0.0,0.0,16531.400686171928,12595.932754978145
0.0,24.537851177794412,12.0,1.0,0.0,0.0,0.0,154.7791698128111,3081.979659157623
1.0,18.191696194573836,10.0,0.0,0.0,0.0,1.0,1459.681724986744,208.13850519096115
0.0,24.868649626997048,12.0,0.0,0.0,0.0,0.0,792.0691244271154,10893.762730837101
0.0,18.71045506773228,9.0,1.0,0.0,0.0,0.0,77.76393183535566,0.0
1.0,46.00070820592203,8.0,1.0,0.0,0.0,0.0,1495.3616843518828,12681.320296395732
1.0,26.71876408440651,11.0,1.0,0.0,0.0,1.0,2408.2765286338677,2512.3917400638243
1.0,28.236056415493795,8.0,0.0,1.0,1.0,1.0,9656.809374268307,4565.501861701625
1.0,22.317365284025158,12.0,1.0,0.0,0.0,0.0,3313.093889173222,8295.377517116272
1.0,22.958945837528706,10.0,1.0,0.0,0.0,1.0,17180.652301393147,12737.501302575849
1.0,27.650208006710884,9.0,0.0,1.0,0.0,0.0,869.8222111892073,3259.2735746481494
1.0,21.284237604334628,14.0,1.0,0.0,0.0,0.0,0.0,7642.934237849232
0.0,22.218243351101844,10.0,1.0,0.0,0.0,1.0,12072.798279552371,38354.46754323491
1.0,31.737301305155096,9.0,1.0,0.0,1.0,1.0,6285.114484844235,147.9453999506759
1.0,20.84860684231093,11.0,1.0,0.0,0.0,1.0,9248.951298953263,4167.404717681773
0.0,20.296093776681147,12.0,1.0,0.0,0.0,1.0,31734.459500366414,19078.08119922542
1.0,19.86507801985145,13.0,1.0,0.0,0.0,1.0,122.39222586476734,13201.432783716285
1.0,31.779377734673417,11.0,1.0,0.0,1.0,1.0,6210.086169604207,823.277677234111
0.0,20.905723283360082,9.0,1.0,0.0,0.0,1.0,5664.76516249191,8055.08193791825
0.0,19.24869576258286,11.0,1.0,0.0,1.0,1.0,12152.581013543047,385.9909655969243
1.0,26.72422745812716,11.0,1.0,0.0,0.0,0.0,634.707784811422,14852.232063106674
0.0,19.25147112924428,10.0,0.0,0.0,0.0,1.0,32.58662820917633,8913.129948052194
0.0,36.60939640677935,10.0,1.0,0.0,0.0,1.0,17668.336179645165,390.7317974387
0.0,29.139006638035625,12.0,1.0,0.0,0.0,0.0,6685.045111899217,5459.891172809915
0.0,35.55114297612757,11.0,1.0,0.0,0.0,1.0,167.7401178042212,1985.9417433179299
0.0,38.06423158697312,11.0,0.0,0.0,0.0,0.0,9176.153192052843,1601.9922224907677
0.0,21.70747131560372,7.0,1.0,0.0,0.0,1.0,10939.606728778765,0.0
0.0,17.3112913643459,8.0,1.0,0.0,0.0,1.0,301.4333161394766,9053.993684999596
1.0,21.558567123231004,10.0,1.0,0.0,0.0,1.0,7105.51445027029,1198.942622792932
0.0,24.711828276751106,9.0,1.0,0.0,0.0,1.0,8906.343727637552,12576.420128961732
0.0,27.266655500771392,10.0,1.0,0.0,1.0,1.0,9131.004897524765,3457.262777522942
0.0,19.0,9.0,1.0,0.0,0.0,1.0,2655.8501442055767,5644.693236035243
1.0,27.66166978793817,11.0,1.0,0.0,0.0,1.0,3454.5904652311365,160.81354727377172
1.0,27.18135291255702,13.0,1.0,0.0,0.0,0.0,1262.3015093212566,1831.2061127429115
0.0,25.82681497277617,13.0,1.0,0.0,0.0,0.0,9727.843078522303,16519.4779076296
0.0,30.37317553390234,10.0,1.0,1.0,0.0,1.0,3550.1569688755517,506.68228775844216
0.0,17.680457274100814,10.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,41.18676294088745,10.0,1.0,0.0,1.0,1.0,16993.613650117328,27079.81483464325
0.0,26.390587074625927,9.0,0.0,1.0,0.0,1.0,2140.969169659587,7834.358928617264
0.0,19.17045963586369,10.0,1.0,0.0,0.0,1.0,1346.7367349389508,7570.27053253114
1.0,28.410279590859236,13.0,0.0,0.0,0.0,0.0,17359.01737602546,3300.7252881876702
1.0,24.605062315495857,11.0,1.0,0.0,0.0,0.0,12935.26042629137,6381.818632865576
0.0,17.59956136014205,10.0,0.0,1.0,0.0,1.0,1183.5792864498496,9305.861697873877
1.0,29.39230081394948,14.0,1.0,0.0,0.0,0.0,4440.583295312964,18027.919663858243
